year,venue_id,wall_theta,wall_distance,venue
2025,3309,41,342.5,Nationals Park
2025,3309,42,340.4,Nationals Park
2025,3309,43,338.4,Nationals Park
2025,3309,44,336.5,Nationals Park
2025,3309,45,334.8,Nationals Park
2025,3312,-45,338.8,Target Field
2025,3312,-44,339.2,Target Field
2025,3312,-43,339.7,Target Field
2025,3312,-42,340.4,Target Field
2025,3312,-41,341.1,Target Field
2025,3312,-40,341.9,Target Field
2025,3312,-39,342.9,Target Field
2025,3312,-38,343.9,Target Field
2025,3312,-37,345.1,Target Field
2025,3312,-36,346.4,Target Field
2025,3312,-35,347.8,Target Field
2025,3312,-34,349.3,Target Field
2025,3312,-33,350.9,Target Field
2025,3312,-32,352.7,Target Field
2025,3312,-31,354.6,Target Field
2025,3312,-30,356.6,Target Field
2025,3312,-29,358.7,Target Field
2025,3312,-28,361,Target Field
2025,3312,-27,363.4,Target Field
2025,3312,-26,366,Target Field
2025,3312,-25,368.7,Target Field
2025,3312,-24,371.6,Target Field
2025,3312,-23,374.6,Target Field
2025,3312,-22,376.7,Target Field
2025,3312,-21,377.9,Target Field
2025,3312,-20,379.2,Target Field
2025,3312,-19,380.6,Target Field
2025,3312,-18,382.2,Target Field
2025,3312,-17,383.9,Target Field
2025,3312,-16,385.7,Target Field
2025,3312,-15,387.6,Target Field
2025,3312,-14,389.7,Target Field
2025,3312,-13,392,Target Field
2025,3312,-12,394.3,Target Field
2025,3312,-11,396.9,Target Field
2025,3312,-10,399.6,Target Field
2025,3312,-9,402.4,Target Field
2025,3312,-8,405.4,Target Field
2025,3312,-7,408.6,Target Field
2025,3312,-6,410.4,Target Field
2025,3312,-5,409.1,Target Field
2025,3312,-4,407.9,Target Field
2025,3312,-3,406.8,Target Field
2025,3312,-2,405.8,Target Field
2025,3312,-1,405,Target Field
2025,3312,0,404.3,Target Field
2025,3312,1,403.7,Target Field
2025,3312,2,403.3,Target Field
2025,3312,3,402.9,Target Field
2025,3312,4,402.7,Target Field
2025,3312,5,402.6,Target Field
2025,3312,6,402.7,Target Field
2025,3312,7,400.7,Target Field
2025,3312,8,397.5,Target Field
2025,3312,9,394.4,Target Field
2025,3312,10,391.4,Target Field
2025,3312,11,388.6,Target Field
2025,3312,12,386,Target Field
2025,3312,13,383.5,Target Field
2025,3312,14,381.2,Target Field
2025,3312,15,379,Target Field
2025,3312,16,376.9,Target Field
2025,3312,17,375,Target Field
2025,3312,18,373.2,Target Field
2025,3312,19,371.5,Target Field
2025,3312,20,370,Target Field
2025,3312,21,368.6,Target Field
2025,3312,22,367.3,Target Field
2025,3312,23,366.1,Target Field
2025,3312,24,365.1,Target Field
2025,3312,25,362.1,Target Field
2025,3312,26,359.1,Target Field
2025,3312,27,356.3,Target Field
2025,3312,28,353.6,Target Field
2025,3312,29,351.1,Target Field
2025,3312,30,348.8,Target Field
2025,3312,31,346.5,Target Field
2025,3312,32,344.4,Target Field
2025,3312,33,342.4,Target Field
2025,3312,34,340.6,Target Field
2025,3312,35,338.9,Target Field
2025,3312,36,337.3,Target Field
2025,3312,37,335.8,Target Field
2025,3312,38,334.4,Target Field
2025,3312,39,333.2,Target Field
2025,3312,40,332,Target Field
2025,3312,41,331,Target Field
2025,3312,42,330,Target Field
2025,3312,43,329.2,Target Field
2025,3312,44,328.5,Target Field
2025,3312,45,327.8,Target Field
2025,3313,-45,318,Yankee Stadium
2025,3313,-44,323.4,Yankee Stadium
2025,3313,-43,328,Yankee Stadium
2025,3313,-42,332.6,Yankee Stadium
2025,3313,-41,337,Yankee Stadium
2025,3313,-40,340.5,Yankee Stadium
2025,3313,-39,344.2,Yankee Stadium
2025,3313,-38,347.3,Yankee Stadium
2025,3313,-37,350.2,Yankee Stadium
2025,3313,-36,353.2,Yankee Stadium
2025,3313,-35,354.6,Yankee Stadium
2025,3313,-34,355.8,Yankee Stadium
2025,3313,-33,357.1,Yankee Stadium
2025,3313,-32,358.4,Yankee Stadium
2025,3313,-31,359.9,Yankee Stadium
2025,3313,-30,361.6,Yankee Stadium
2025,3313,-29,363.3,Yankee Stadium
2025,3313,-28,365.2,Yankee Stadium
2025,3313,-27,367.2,Yankee Stadium
2025,3313,-26,369.4,Yankee Stadium
2025,3313,-25,371.6,Yankee Stadium
2025,3313,-24,374.1,Yankee Stadium
2025,3313,-23,376.6,Yankee Stadium
2025,3313,-22,379.4,Yankee Stadium
2025,3313,-21,382.3,Yankee Stadium
2025,3313,-20,385.3,Yankee Stadium
2025,3313,-19,388.5,Yankee Stadium
2025,3313,-18,391.7,Yankee Stadium
2025,3313,-17,393.3,Yankee Stadium
2025,3313,-16,395.2,Yankee Stadium
2025,3313,-15,397.1,Yankee Stadium
2025,3313,-14,399.2,Yankee Stadium
2025,3313,-13,401.4,Yankee Stadium
2025,3313,-12,403.8,Yankee Stadium
2025,3313,-11,404.6,Yankee Stadium
2025,3313,-10,405.5,Yankee Stadium
2025,3313,-9,406.2,Yankee Stadium
2025,3313,-8,406.9,Yankee Stadium
2025,3313,-7,407.7,Yankee Stadium
2025,3313,-6,408.5,Yankee Stadium
2025,3313,-5,409,Yankee Stadium
2025,3313,-4,409.4,Yankee Stadium
2025,3313,-3,409,Yankee Stadium
2025,3313,-2,408.7,Yankee Stadium
2025,3313,-1,408.5,Yankee Stadium
2025,3313,0,408.4,Yankee Stadium
2025,3313,1,407.3,Yankee Stadium
2025,3313,2,406.4,Yankee Stadium
2025,3313,3,405.6,Yankee Stadium
2025,3313,4,404.8,Yankee Stadium
2025,3313,5,403.2,Yankee Stadium
2025,3313,6,401.6,Yankee Stadium
2025,3313,7,400.1,Yankee Stadium
2025,3313,8,398.5,Yankee Stadium
2025,3313,9,394.9,Yankee Stadium
2025,3313,10,391.5,Yankee Stadium
2025,3313,11,388.3,Yankee Stadium
2025,3313,12,385.3,Yankee Stadium
2025,3313,13,382.4,Yankee Stadium
2025,3313,14,379.7,Yankee Stadium
2025,3313,15,375.8,Yankee Stadium
2025,3313,16,372.1,Yankee Stadium
2025,3313,17,368.6,Yankee Stadium
2025,3313,18,365.3,Yankee Stadium
2025,3313,19,362.1,Yankee Stadium
2025,3313,20,359.1,Yankee Stadium
2025,3313,21,356.2,Yankee Stadium
2025,3313,22,353.5,Yankee Stadium
2025,3313,23,351,Yankee Stadium
2025,3313,24,348.6,Yankee Stadium
2025,3313,25,346.3,Yankee Stadium
2025,3313,26,344.1,Yankee Stadium
2025,3313,27,342.1,Yankee Stadium
2025,3313,28,340.2,Yankee Stadium
2025,3313,29,338.5,Yankee Stadium
2025,3313,30,336.8,Yankee Stadium
2025,3313,31,335.3,Yankee Stadium
2025,3313,32,333.9,Yankee Stadium
2025,3313,33,332.6,Yankee Stadium
2025,3313,34,331.4,Yankee Stadium
2025,3313,35,330.4,Yankee Stadium
2025,3313,36,329.4,Yankee Stadium
2025,3313,37,328.5,Yankee Stadium
2025,3313,38,327.8,Yankee Stadium
2025,3313,39,327.1,Yankee Stadium
2025,3313,40,326.5,Yankee Stadium
2025,3313,41,324.8,Yankee Stadium
2025,3313,42,323.3,Yankee Stadium
2025,3313,43,320.5,Yankee Stadium
2025,3313,44,317.9,Yankee Stadium
2025,3313,45,313.8,Yankee Stadium
2025,4169,-45,343.7,loanDepot park
2025,4169,-44,345.2,loanDepot park
2025,4169,-43,346.8,loanDepot park
2025,4169,-42,348.5,loanDepot park
2025,4169,-41,350.4,loanDepot park
2025,4169,-40,352.4,loanDepot park
2025,4169,-39,354.3,loanDepot park
2025,4169,-38,355.8,loanDepot park
2025,4169,-37,357.3,loanDepot park
2025,4169,-36,359.1,loanDepot park
2025,4169,-35,360.9,loanDepot park
2025,4169,-34,362.6,loanDepot park
2025,4169,-33,364,loanDepot park
2025,4169,-32,365.5,loanDepot park
2025,4169,-31,367.2,loanDepot park
2025,4169,-30,369,loanDepot park
2025,4169,-29,370.9,loanDepot park
2025,4169,-28,372.2,loanDepot park
2025,4169,-27,373.6,loanDepot park
2025,4169,-26,375.1,loanDepot park
2025,4169,-25,376.7,loanDepot park
2025,4169,-24,378.4,loanDepot park
2025,4169,-23,379.9,loanDepot park
2025,4169,-22,381.2,loanDepot park
2025,4169,-21,382.5,loanDepot park
2025,4169,-20,383.9,loanDepot park
2025,4169,-19,385.6,loanDepot park
2025,4169,-18,387.2,loanDepot park
2025,4169,-17,388.4,loanDepot park
2025,4169,-16,389.2,loanDepot park
2025,4169,-15,389.7,loanDepot park
2025,4169,-14,389.9,loanDepot park
2025,4169,-13,390,loanDepot park
2025,4169,-12,390.5,loanDepot park
2025,4169,-11,391.8,loanDepot park
2025,4169,-10,394,loanDepot park
2025,4169,-9,397.5,loanDepot park
2025,4169,-8,402.1,loanDepot park
2025,4169,-7,405,loanDepot park
2025,4169,-6,404.7,loanDepot park
2025,4169,-5,404.3,loanDepot park
2025,4169,-4,403.6,loanDepot park
2025,4169,-3,402.8,loanDepot park
2025,4169,-2,401.9,loanDepot park
2025,4169,-1,400.8,loanDepot park
2025,4169,0,399.7,loanDepot park
2025,4169,1,398.3,loanDepot park
2025,4169,2,396.9,loanDepot park
2025,4169,3,395.5,loanDepot park
2025,4169,4,394.2,loanDepot park
2025,4169,5,393,loanDepot park
2025,4169,6,392.2,loanDepot park
2025,4169,7,391.5,loanDepot park
2025,4169,8,390.7,loanDepot park
2025,4169,9,389.9,loanDepot park
2025,4169,10,388.9,loanDepot park
2025,4169,11,388,loanDepot park
2025,4169,12,387.2,loanDepot park
2025,4169,13,386.7,loanDepot park
2025,4169,14,386.4,loanDepot park
2025,4169,15,386.2,loanDepot park
2025,4169,16,386.1,loanDepot park
2025,4169,17,385.5,loanDepot park
2025,4169,18,384.8,loanDepot park
2025,4169,19,384,loanDepot park
2025,4169,20,383.3,loanDepot park
2025,4169,21,382.1,loanDepot park
2025,4169,22,380.9,loanDepot park
2025,4169,23,378.1,loanDepot park
2025,4169,24,374.6,loanDepot park
2025,4169,25,371.3,loanDepot park
2025,4169,26,368.2,loanDepot park
2025,4169,27,365.2,loanDepot park
2025,4169,28,362.2,loanDepot park
2025,4169,29,359.6,loanDepot park
2025,4169,30,357.1,loanDepot park
2025,4169,31,354.7,loanDepot park
2025,4169,32,352.5,loanDepot park
2025,4169,33,350.4,loanDepot park
2025,4169,34,348.5,loanDepot park
2025,4169,35,346.7,loanDepot park
2025,4169,36,345,loanDepot park
2025,4169,37,343.3,loanDepot park
2025,4169,38,341.8,loanDepot park
2025,4169,39,340.5,loanDepot park
2025,4169,40,339.2,loanDepot park
2025,4169,41,338,loanDepot park
2025,4169,42,337,loanDepot park
2025,4169,43,336,loanDepot park
2025,4169,44,335.2,loanDepot park
2025,4169,45,334.4,loanDepot park
2025,4705,-45,334.8,Truist Park
2025,4705,-44,337.1,Truist Park
2025,4705,-43,339.5,Truist Park
2025,4705,-42,342,Truist Park
2025,4705,-41,344.6,Truist Park
2025,4705,-40,347.5,Truist Park
2025,4705,-39,350.4,Truist Park
2025,4705,-38,353.6,Truist Park
2025,4705,-37,356.9,Truist Park
2025,4705,-36,360.3,Truist Park
2025,4705,-35,364,Truist Park
2025,4705,-34,367.8,Truist Park
2025,4705,-33,371.8,Truist Park
2025,4705,-32,376.1,Truist Park
2025,4705,-31,377.2,Truist Park
2025,4705,-30,377.7,Truist Park
2025,4705,-29,378.3,Truist Park
2025,4705,-28,379,Truist Park
2025,4705,-27,379.9,Truist Park
2025,4705,-26,380.8,Truist Park
2025,4705,-25,381.9,Truist Park
2025,4705,-24,383.1,Truist Park
2025,4705,-23,384.4,Truist Park
2025,4705,-22,385.2,Truist Park
2025,4705,-21,385.3,Truist Park
2025,4705,-20,385.6,Truist Park
2025,4705,-19,385.9,Truist Park
2025,4705,-18,386.4,Truist Park
2025,4705,-17,387,Truist Park
2025,4705,-16,387.7,Truist Park
2025,4705,-15,388.5,Truist Park
2025,4705,-14,389.4,Truist Park
2025,4705,-13,390.5,Truist Park
2025,4705,-12,391.7,Truist Park
2025,4705,-11,393,Truist Park
2025,4705,-10,394.5,Truist Park
2025,4705,-9,396.1,Truist Park
2025,4705,-8,397.8,Truist Park
2025,4705,-7,399.7,Truist Park
2025,4705,-6,401.6,Truist Park
2025,4705,-5,402,Truist Park
2025,4705,-4,401.4,Truist Park
2025,4705,-3,400.9,Truist Park
2025,4705,-2,400.5,Truist Park
2025,4705,-1,400.3,Truist Park
2025,4705,0,400.2,Truist Park
2025,4705,1,400.2,Truist Park
2025,4705,2,400.3,Truist Park
2025,4705,3,400.6,Truist Park
2025,4705,4,401,Truist Park
2025,4705,5,401.4,Truist Park
2025,4705,6,401.5,Truist Park
2025,4705,7,398.8,Truist Park
2025,4705,8,396.3,Truist Park
2025,4705,9,393.9,Truist Park
2025,4705,10,391.6,Truist Park
2025,4705,11,389.6,Truist Park
2025,4705,12,387.6,Truist Park
2025,4705,13,385.8,Truist Park
2025,4705,14,384.1,Truist Park
2025,4705,15,382.5,Truist Park
2025,4705,16,381.1,Truist Park
2025,4705,17,379.8,Truist Park
2025,4705,18,378.6,Truist Park
2025,4705,19,377.6,Truist Park
2025,4705,20,376.7,Truist Park
2025,4705,21,375.8,Truist Park
2025,4705,22,375.1,Truist Park
2025,4705,23,372.9,Truist Park
2025,4705,24,369.2,Truist Park
2025,4705,25,365.7,Truist Park
2025,4705,26,362.3,Truist Park
2025,4705,27,359.1,Truist Park
2025,4705,28,356,Truist Park
2025,4705,29,353.1,Truist Park
2025,4705,30,350.4,Truist Park
2025,4705,31,347.8,Truist Park
2025,4705,32,345.3,Truist Park
2025,4705,33,343,Truist Park
2025,4705,34,340.8,Truist Park
2025,4705,35,338.8,Truist Park
2025,4705,36,336.9,Truist Park
2025,4705,37,335.1,Truist Park
2025,4705,38,333.4,Truist Park
2025,4705,39,331.8,Truist Park
2025,4705,40,330.4,Truist Park
2025,4705,41,329,Truist Park
2025,4705,42,327.8,Truist Park
2025,4705,43,326.7,Truist Park
2025,4705,44,325.7,Truist Park
2025,4705,45,324.8,Truist Park
2025,5325,-45,328.9,Globe Life Field
2025,5325,-44,331.9,Globe Life Field
2025,5325,-43,335,Globe Life Field
2025,5325,-42,338.3,Globe Life Field
2025,5325,-41,341.8,Globe Life Field
2025,5325,-40,345.4,Globe Life Field
2025,5325,-39,349.2,Globe Life Field
2025,5325,-38,353.2,Globe Life Field
2025,5325,-37,357.5,Globe Life Field
2025,5325,-36,361.9,Globe Life Field
2025,5325,-35,366.5,Globe Life Field
2025,5325,-34,368.6,Globe Life Field
2025,5325,-33,368.1,Globe Life Field
2025,5325,-32,367.7,Globe Life Field
2025,5325,-31,367.4,Globe Life Field
2025,5325,-30,367.2,Globe Life Field
2025,5325,-29,367.1,Globe Life Field
2025,5325,-28,367.1,Globe Life Field
2025,5325,-27,367.3,Globe Life Field
2025,5325,-26,367.5,Globe Life Field
2025,5325,-25,367.9,Globe Life Field
2025,5325,-24,368.4,Globe Life Field
2025,5325,-23,369,Globe Life Field
2025,5325,-22,369.7,Globe Life Field
2025,5325,-21,370.5,Globe Life Field
2025,5325,-20,371.5,Globe Life Field
2025,5325,-19,372.5,Globe Life Field
2025,5325,-18,373.7,Globe Life Field
2025,5325,-17,376.4,Globe Life Field
2025,5325,-16,389.2,Globe Life Field
2025,5325,-15,391.6,Globe Life Field
2025,5325,-14,393.4,Globe Life Field
2025,5325,-13,395.3,Globe Life Field
2025,5325,-12,397.3,Globe Life Field
2025,5325,-11,399.5,Globe Life Field
2025,5325,-10,401.9,Globe Life Field
2025,5325,-9,404.3,Globe Life Field
2025,5325,-8,407,Globe Life Field
2025,5325,-7,409.7,Globe Life Field
2025,5325,-6,409.2,Globe Life Field
2025,5325,-5,408.6,Globe Life Field
2025,5325,-4,408,Globe Life Field
2025,5325,-3,407.6,Globe Life Field
2025,5325,-2,407.2,Globe Life Field
2025,5325,-1,407.1,Globe Life Field
2025,5325,0,407,Globe Life Field
2025,5325,1,407.1,Globe Life Field
2025,5325,2,407.2,Globe Life Field
2025,5325,3,407.6,Globe Life Field
2025,5325,4,408,Globe Life Field
2025,5325,5,408.6,Globe Life Field
2025,5325,6,409.2,Globe Life Field
2025,5325,7,409.1,Globe Life Field
2025,5325,8,404,Globe Life Field
2025,5325,9,398.7,Globe Life Field
2025,5325,10,393.6,Globe Life Field
2025,5325,11,388.7,Globe Life Field
2025,5325,12,384.1,Globe Life Field
2025,5325,13,379.8,Globe Life Field
2025,5325,14,375.6,Globe Life Field
2025,5325,15,371.6,Globe Life Field
2025,5325,16,368.4,Globe Life Field
2025,5325,17,371.2,Globe Life Field
2025,5325,18,374.2,Globe Life Field
2025,5325,19,377.4,Globe Life Field
2025,5325,20,380.4,Globe Life Field
2025,5325,21,379.2,Globe Life Field
2025,5325,22,376.2,Globe Life Field
2025,5325,23,373.3,Globe Life Field
2025,5325,24,370.6,Globe Life Field
2025,5325,25,368.1,Globe Life Field
2025,5325,26,365.7,Globe Life Field
2025,5325,27,363.4,Globe Life Field
2025,5325,28,361.3,Globe Life Field
2025,5325,29,359.3,Globe Life Field
2025,5325,30,357.4,Globe Life Field
2025,5325,31,355.7,Globe Life Field
2025,5325,32,354.1,Globe Life Field
2025,5325,33,352.6,Globe Life Field
2025,5325,34,351.2,Globe Life Field
2025,5325,35,350,Globe Life Field
2025,5325,36,348.9,Globe Life Field
2025,5325,37,347.8,Globe Life Field
2025,5325,38,346.6,Globe Life Field
2025,5325,39,343.1,Globe Life Field
2025,5325,40,339.9,Globe Life Field
2025,5325,41,336.8,Globe Life Field
2025,5325,42,333.9,Globe Life Field
2025,5325,43,331.1,Globe Life Field
2025,5325,44,328.5,Globe Life Field
2025,5325,45,326,Globe Life Field
